Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,813957,-,-,-,41.65,-91.54,0,213,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2016,1,1,0,30,-8.700000000000001,0,0,0,1,-10.700000000000001,0,0,0,0,85.34,108.81,0.8,1001,0.5,261,2.9000000000000004,0.0000,0.0000
2016,1,1,1,30,-8.8,0,0,0,1,-10.100000000000001,0,0,0,0,90.3,119.84,0.8,1001,0.5,266,3.2,0.0000,0.0000
2016,1,1,2,30,-9.700000000000001,0,0,0,4,-10.8,0,0,0,0,91.66,131.02,0.8,1001,0.5,270,3.1,0.0000,0.0000
2016,1,1,3,30,-10.3,0,0,0,1,-11.8,0,0,0,0,88.62,142.02,0.8,1000,0.6000000000000001,273,3.2,0.0000,0.0000
2016,1,1,4,30,-10.3,0,0,0,1,-12,0,0,0,0,87.02,152.15,0.8,1000,0.6000000000000001,274,3.3000000000000003,0.0000,0.0000
2016,1,1,5,30,-9.9,0,0,0,4,-11.8,0,0,0,0,86.17,159.66,0.8,1000,0.5,275,3.5,0.0000,0.0000
2016,1,1,6,30,-9.5,0,0,0,4,-11.4,0,0,0,0,86.06,160.9,0.8,1000,0.5,276,3.6,0.0000,0.0000
2016,1,1,7,30,-9,0,0,0,4,-10.9,0,0,0,0,86.06,154.9,0.8,1000,0.5,280,3.6,0.0000,0.0000
2016,1,1,8,30,-9,0,0,0,4,-10.5,0,0,0,0,88.72,145.31,0.8,999,0.4,282,3.3000000000000003,0.0000,0.0000
2016,1,1,9,30,-9.3,0,0,0,4,-10.9,0,0,0,0,88.06,134.48,0.8,999,0.4,281,3.2,0.0000,0.0000
2016,1,1,10,30,-9,0,0,0,4,-11.200000000000001,0,0,0,0,84.05,123.3,0.8,999,0.4,280,3.7,0.0000,0.0000
2016,1,1,11,30,-8.200000000000001,0,0,0,4,-10.4,0,0,0,0,84.10000000000001,112.2,0.8,999,0.5,278,4.2,0.0000,0.0000
2016,1,1,12,30,-7.7,0,0,0,4,-9.600000000000001,0,0,0,0,85.96000000000001,101.44,0.8,998,0.5,275,4.2,0.0000,0.0000
2016,1,1,13,30,-7.4,0,0,0,4,-9.4,0,0,0,0,85.77,91.33,0.8,998,0.6000000000000001,269,4.2,0.0000,0.0000
2016,1,1,14,30,-7.1000000000000005,36,589,118,1,-9.1,36,589,0,118,85.46000000000001,82.08,0.8,998,0.6000000000000001,260,4.5,0.0000,0.0000
2016,1,1,15,30,-6.4,53,789,265,1,-8.5,53,789,0,265,84.81,74.4,0.8,998,0.6000000000000001,252,4.800000000000001,13.0278,10.0224
2016,1,1,16,30,-5.300000000000001,62,876,381,0,-7.800000000000001,62,876,0,381,82.78,68.60000000000001,0.8,998,0.6000000000000001,252,5,19.7457,15.3163
2016,1,1,17,30,-3.8000000000000003,66,913,448,0,-6.6000000000000005,66,913,0,448,81.04,65.26,0.8,997,0.6000000000000001,253,5.2,23.8495,18.5597
2016,1,1,18,30,-2.3000000000000003,74,895,455,1,-5.2,74,895,0,455,80.71000000000001,64.79,0.8,996,0.7000000000000001,252,5.300000000000001,24.3066,18.9228
2016,1,1,19,30,-1.1,68,875,406,8,-3.7,165,116,0,210,82.45,67.23,0.8,995,0.7000000000000001,245,5.4,11.0087,8.5515
2016,1,1,20,30,-0.6000000000000001,58,813,305,6,-2.5,73,0,7,73,86.69,72.3,0.8,995,0.7000000000000001,237,5.6000000000000005,3.6591,2.8246
2016,1,1,21,30,-0.9,43,671,166,0,-2.2,43,671,0,166,90.74,79.44,0.8,995,0.6000000000000001,235,5.6000000000000005,7.9122,6.0336
2016,1,1,22,30,-1.9000000000000001,15,300,26,4,-2.8000000000000003,10,0,7,10,93.36,87.96000000000001,0.8,995,0.6000000000000001,239,5.2,0.0000,0.0000
2016,1,1,23,30,-2.5,0,0,0,1,-4,0,0,0,0,89.55,98.10000000000001,0.8,995,0.5,242,4.9,0.0000,0.0000
2016,1,2,0,30,-4,0,0,0,1,-5,0,0,0,0,92.49,108.68,0.8,996,0.5,250,4.3,0.0000,0.0000
2016,1,2,1,30,-4.800000000000001,0,0,0,1,-5.800000000000001,0,0,0,0,92.46000000000001,119.7,0.8,996,0.5,257,4.1000000000000005,0.0000,0.0000
2016,1,2,2,30,-5.6000000000000005,0,0,0,1,-6.5,0,0,0,0,93.28,130.89000000000001,0.8,996,0.5,266,3.9000000000000004,0.0000,0.0000
2016,1,2,3,30,-6.5,0,0,0,0,-7.300000000000001,0,0,0,0,94.10000000000001,141.89000000000001,0.8,996,0.4,279,3.4000000000000004,0.0000,0.0000
2016,1,2,4,30,-7.5,0,0,0,1,-8.3,0,0,0,0,94.32000000000001,152.02,0.8,996,0.4,291,3,0.0000,0.0000
2016,1,2,5,30,-8.700000000000001,0,0,0,1,-9.4,0,0,0,0,95.03,159.54,0.8,996,0.4,295,2.6,0.0000,0.0000
2016,1,2,6,30,-10,0,0,0,1,-10.600000000000001,0,0,0,0,95.37,160.84,0.8,996,0.4,297,2.3000000000000003,0.0000,0.0000
2016,1,2,7,30,-11.200000000000001,0,0,0,1,-11.9,0,0,0,0,94.9,154.9,0.8,996,0.4,296,2.2,0.0000,0.0000
2016,1,2,8,30,-12,0,0,0,1,-13,0,0,0,0,92.17,145.34,0.8,996,0.5,293,2.3000000000000003,0.0000,0.0000
2016,1,2,9,30,-12.4,0,0,0,1,-13.700000000000001,0,0,0,0,89.9,134.52,0.8,996,0.5,291,2.6,0.0000,0.0000
2016,1,2,10,30,-12.4,0,0,0,1,-13.8,0,0,0,0,89.11,123.34,0.8,996,0.5,289,2.8000000000000003,0.0000,0.0000
2016,1,2,11,30,-12.600000000000001,0,0,0,1,-14,0,0,0,0,89.39,112.23,0.8,996,0.5,287,2.7,0.0000,0.0000
2016,1,2,12,30,-12.8,0,0,0,1,-14.200000000000001,0,0,0,0,89.36,101.47,0.8,996,0.5,284,2.4000000000000004,0.0000,0.0000
2016,1,2,13,30,-12.5,0,0,0,1,-14.4,0,0,0,0,85.47,91.35000000000001,0.8,996,0.5,281,2.4000000000000004,0.0000,0.0000
2016,1,2,14,30,-11.100000000000001,36,610,120,1,-13.600000000000001,36,610,0,120,81.7,82.07000000000001,0.8,996,0.5,274,2.9000000000000004,0.0000,0.0000
2016,1,2,15,30,-8.8,53,803,269,1,-11.5,53,803,0,269,81,74.38,0.8,996,0.5,261,3.3000000000000003,13.2268,10.1759
2016,1,2,16,30,-6.300000000000001,61,890,387,1,-9.1,61,890,0,387,80.3,68.56,0.8,996,0.5,251,3.8000000000000003,20.0635,15.5635
2016,1,2,17,30,-4.2,65,938,458,1,-6.9,65,938,0,458,81.49,65.19,0.8,995,0.4,250,4.3,24.3946,18.9850
2016,1,2,18,30,-2.7,69,936,469,0,-5.1000000000000005,69,936,0,469,83.45,64.69,0.8,994,0.4,249,4.4,25.0728,19.5209
2016,1,2,19,30,-1.6,64,915,420,0,-3.7,64,915,0,420,85.34,67.12,0.8,993,0.4,248,4.3,22.0371,17.1202
2016,1,2,20,30,-1.3,55,855,317,0,-2.9000000000000004,55,855,0,317,89.07000000000001,72.17,0.8,992,0.4,246,3.8000000000000003,15.9088,12.2831
2016,1,2,21,30,-2.3000000000000003,40,710,172,1,-2.7,40,710,0,172,97.32000000000001,79.3,0.8,992,0.5,245,3.2,8.1990,6.2534
2016,1,2,22,30,-3.9000000000000004,15,346,28,1,-4.3,15,346,0,28,97.21000000000001,87.83,0.8,992,0.5,247,3.1,0.0000,0.0000
2016,1,2,23,30,-4.6000000000000005,0,0,0,1,-5.7,0,0,0,0,92.19,97.96000000000001,0.8,992,0.5,249,3.3000000000000003,0.0000,0.0000
2016,1,3,0,30,-4.6000000000000005,0,0,0,1,-5.6000000000000005,0,0,0,0,92.53,108.54,0.8,992,0.5,258,3.9000000000000004,0.0000,0.0000
2016,1,3,1,30,-5.1000000000000005,0,0,0,1,-5.800000000000001,0,0,0,0,94.72,119.56,0.8,992,0.5,266,3.9000000000000004,0.0000,0.0000
2016,1,3,2,30,-5.800000000000001,0,0,0,1,-6.5,0,0,0,0,95.09,130.75,0.8,992,0.6000000000000001,276,3.7,0.0000,0.0000
2016,1,3,3,30,-6.6000000000000005,0,0,0,1,-7.300000000000001,0,0,0,0,94.99,141.75,0.8,992,0.6000000000000001,285,3.4000000000000004,0.0000,0.0000
2016,1,3,4,30,-7.2,0,0,0,1,-8,0,0,0,0,94.02,151.88,0.8,992,0.6000000000000001,294,3.4000000000000004,0.0000,0.0000
2016,1,3,5,30,-7.800000000000001,0,0,0,1,-8.6,0,0,0,0,93.98,159.42000000000002,0.8,993,0.5,303,3.5,0.0000,0.0000
2016,1,3,6,30,-8.200000000000001,0,0,0,1,-9.200000000000001,0,0,0,0,92.46000000000001,160.77,0.8,993,0.5,312,3.8000000000000003,0.0000,0.0000
2016,1,3,7,30,-8.9,0,0,0,1,-9.8,0,0,0,0,93.18,154.89000000000001,0.8,994,0.4,319,3.8000000000000003,0.0000,0.0000
2016,1,3,8,30,-10,0,0,0,1,-11,0,0,0,0,92.16,145.36,0.8,994,0.5,324,3.4000000000000004,0.0000,0.0000
2016,1,3,9,30,-11,0,0,0,1,-12.4,0,0,0,0,89.72,134.55,0.8,995,0.5,330,3.2,0.0000,0.0000
2016,1,3,10,30,-11.700000000000001,0,0,0,1,-13.3,0,0,0,0,87.82000000000001,123.38000000000001,0.8,995,0.5,336,3,0.0000,0.0000
2016,1,3,11,30,-12.4,0,0,0,1,-14.100000000000001,0,0,0,0,87.23,112.26,0.8,996,0.5,341,2.9000000000000004,0.0000,0.0000
2016,1,3,12,30,-13.200000000000001,0,0,0,1,-14.9,0,0,0,0,87.26,101.49000000000001,0.8,997,0.5,343,2.7,0.0000,0.0000
2016,1,3,13,30,-13,0,0,0,4,-15.700000000000001,0,0,0,0,80.34,91.36,0.8,997,0.5,343,2.7,0.0000,0.0000
2016,1,3,14,30,-11,35,620,121,4,-14.8,50,72,7,60,73.49,82.07000000000001,0.8,998,0.5,339,3.3000000000000003,0.0000,0.0000
2016,1,3,15,30,-8.5,54,804,271,4,-12,108,109,7,137,75.78,74.35000000000001,0.8,999,0.5,333,3.7,6.7381,5.1842
2016,1,3,16,30,-6.7,65,896,393,4,-9.9,147,251,7,239,78.17,68.51,0.8,1000,0.4,324,3.4000000000000004,12.3959,9.6162
2016,1,3,17,30,-4.7,69,932,461,4,-7.6000000000000005,172,279,7,289,79.84,65.12,0.8,1000,0.4,327,3.3000000000000003,15.4011,11.9866
2016,1,3,18,30,-3.1,76,925,472,4,-6.300000000000001,122,0,0,122,78.81,64.59,0.8,1000,0.4,337,3.5,6.5269,5.0820
2016,1,3,19,30,-2.7,69,906,423,4,-6,86,0,0,86,78.27,67,0.8,1000,0.4,338,3.5,4.5167,3.5094
2016,1,3,20,30,-3.3000000000000003,60,858,325,4,-5.9,61,0,7,61,82.23,72.04,0.8,1000,0.30000000000000004,339,3,3.0650,2.3669
2016,1,3,21,30,-5.300000000000001,44,707,177,4,-6.300000000000001,71,65,7,83,92.78,79.16,0.8,1001,0.4,341,2.2,3.9572,3.0188
2016,1,3,22,30,-8.1,17,339,31,4,-8.9,12,0,7,12,93.77,87.69,0.8,1001,0.4,343,2,0.0000,0.0000
2016,1,3,23,30,-9.4,0,0,0,4,-11.4,0,0,0,0,85.37,97.82000000000001,0.8,1001,0.4,344,2.1,0.0000,0.0000
2016,1,4,0,30,-9,0,0,0,1,-11.4,0,0,0,0,83.02,108.4,0.8,1002,0.4,346,2.3000000000000003,0.0000,0.0000
2016,1,4,1,30,-8.4,0,0,0,4,-10.4,0,0,0,0,85.27,119.42,0.8,1002,0.4,347,2.3000000000000003,0.0000,0.0000
2016,1,4,2,30,-8.4,0,0,0,4,-10,0,0,0,0,88.09,130.61,0.8,1003,0.4,346,2.2,0.0000,0.0000
2016,1,4,3,30,-9.3,0,0,0,4,-10.5,0,0,0,0,90.99,141.6,0.8,1003,0.4,342,2.1,0.0000,0.0000
2016,1,4,4,30,-10.8,0,0,0,4,-11.600000000000001,0,0,0,0,93.49,151.74,0.8,1003,0.4,335,2,0.0000,0.0000
2016,1,4,5,30,-12.5,0,0,0,4,-13.3,0,0,0,0,93.65,159.29,0.8,1003,0.4,325,2.2,0.0000,0.0000
2016,1,4,6,30,-13.600000000000001,0,0,0,4,-14.8,0,0,0,0,90.5,160.69,0.8,1003,0.5,319,2.6,0.0000,0.0000
2016,1,4,7,30,-13.8,0,0,0,4,-15.4,0,0,0,0,87.49,154.88,0.8,1004,0.5,318,3.1,0.0000,0.0000
2016,1,4,8,30,-13.4,0,0,0,4,-15.3,0,0,0,0,85.56,145.38,0.8,1004,0.5,320,3.4000000000000004,0.0000,0.0000
2016,1,4,9,30,-13,0,0,0,4,-14.8,0,0,0,0,86.18,134.58,0.8,1004,0.5,322,3,0.0000,0.0000
2016,1,4,10,30,-13.100000000000001,0,0,0,1,-14.8,0,0,0,0,86.97,123.4,0.8,1005,0.5,326,2.3000000000000003,0.0000,0.0000
2016,1,4,11,30,-13.4,0,0,0,1,-15.200000000000001,0,0,0,0,86.29,112.28,0.8,1005,0.5,333,1.9000000000000001,0.0000,0.0000
2016,1,4,12,30,-13.9,0,0,0,1,-15.700000000000001,0,0,0,0,85.99,101.51,0.8,1005,0.4,340,1.8,0.0000,0.0000
2016,1,4,13,30,-14.200000000000001,0,0,0,1,-16.5,0,0,0,0,82.65,91.36,0.8,1006,0.4,343,1.7000000000000002,0.0000,0.0000
2016,1,4,14,30,-12.600000000000001,36,627,122,1,-16.2,36,627,0,122,74.41,82.05,0.8,1007,0.4,346,2.1,0.0000,0.0000
2016,1,4,15,30,-10.200000000000001,54,813,274,1,-13.5,54,813,0,274,76.55,74.31,0.8,1007,0.4,349,2.6,13.4812,10.3729
2016,1,4,16,30,-8.5,65,895,393,1,-11.600000000000001,65,895,0,393,78.31,68.45,0.8,1008,0.4,349,2.4000000000000004,20.3937,15.8216
2016,1,4,17,30,-6.7,71,929,463,1,-9.5,71,929,0,463,80.53,65.03,0.8,1007,0.4,350,1.8,24.6903,19.2177
2016,1,4,18,30,-5,82,908,473,0,-7.7,82,908,0,473,81.48,64.48,0.8,1007,0.4,190,1.3,25.3253,19.7208
2016,1,4,19,30,-3.8000000000000003,77,885,425,0,-6.9,77,885,0,425,79.11,66.87,0.8,1007,0.4,47,0.9,22.3444,17.3632
2016,1,4,20,30,-3.8000000000000003,67,822,322,0,-6.9,67,822,0,322,79.29,71.9,0.8,1007,0.4,76,0.8,16.2004,12.5132
2016,1,4,21,30,-5.1000000000000005,49,680,179,0,-6.7,49,680,0,179,88.54,79.02,0.8,1007,0.4,88,0.8,8.5362,6.5132
2016,1,4,22,30,-7.2,19,317,32,1,-9.200000000000001,19,317,0,32,85.67,87.55,0.8,1007,0.30000000000000004,95,1.2000000000000002,0.0000,0.0000
2016,1,4,23,30,-8.3,0,0,0,1,-10.8,0,0,0,0,82.04,97.67,0.8,1007,0.30000000000000004,100,1.3,0.0000,0.0000
2016,1,5,0,30,-11.200000000000001,0,0,0,1,-11.9,0,0,0,0,94.54,108.25,0.8,1007,0.30000000000000004,116,1.7000000000000002,0.0000,0.0000
2016,1,5,1,30,-13,0,0,0,1,-13.100000000000001,0,0,0,0,99.28,119.27,0.8,1007,0.30000000000000004,123,2,0.0000,0.0000
2016,1,5,2,30,-14.3,0,0,0,1,-14.4,0,0,0,0,99.25,130.46,0.8,1007,0.30000000000000004,128,2.1,0.0000,0.0000
2016,1,5,3,30,-14.9,0,0,0,1,-15.3,0,0,0,0,96.44,141.46,0.8,1006,0.30000000000000004,133,2.2,0.0000,0.0000
2016,1,5,4,30,-14.8,0,0,0,1,-15.700000000000001,0,0,0,0,92.85000000000001,151.59,0.8,1006,0.30000000000000004,139,2.3000000000000003,0.0000,0.0000
2016,1,5,5,30,-14.200000000000001,0,0,0,1,-15.5,0,0,0,0,89.78,159.15,0.8,1006,0.30000000000000004,146,2.4000000000000004,0.0000,0.0000
2016,1,5,6,30,-13.600000000000001,0,0,0,1,-15,0,0,0,0,89.33,160.61,0.8,1006,0.30000000000000004,154,2.5,0.0000,0.0000
2016,1,5,7,30,-13.3,0,0,0,4,-14.600000000000001,0,0,0,0,89.63,154.86,0.8,1006,0.30000000000000004,164,2.6,0.0000,0.0000
2016,1,5,8,30,-12.9,0,0,0,1,-14.5,0,0,0,0,88.07000000000001,145.39000000000001,0.8,1006,0.30000000000000004,172,2.5,0.0000,0.0000
2016,1,5,9,30,-12.5,0,0,0,1,-14.100000000000001,0,0,0,0,87.54,134.6,0.8,1006,0.30000000000000004,176,2.6,0.0000,0.0000
2016,1,5,10,30,-12.3,0,0,0,1,-13.8,0,0,0,0,88.35000000000001,123.43,0.8,1006,0.30000000000000004,174,2.9000000000000004,0.0000,0.0000
2016,1,5,11,30,-12,0,0,0,8,-13.600000000000001,0,0,0,0,87.55,112.3,0.8,1006,0.4,171,3.2,0.0000,0.0000
2016,1,5,12,30,-11.700000000000001,0,0,0,8,-13.3,0,0,0,0,87.68,101.52,0.8,1005,0.4,170,3.5,0.0000,0.0000
2016,1,5,13,30,-10.9,0,0,0,4,-12.9,0,0,0,0,85.11,91.36,0.8,1005,0.5,170,3.9000000000000004,0.0000,0.0000
2016,1,5,14,30,-9.3,40,568,119,4,-11.8,50,80,7,61,81.91,82.04,0.8,1005,0.5,172,4.4,0.0000,0.0000
2016,1,5,15,30,-7,61,761,267,1,-9.700000000000001,61,761,0,267,81.34,74.27,0.8,1004,0.6000000000000001,174,4.7,13.1415,10.1122
2016,1,5,16,30,-4.800000000000001,72,854,387,4,-7.5,147,41,0,162,81.5,68.38,0.8,1004,0.6000000000000001,176,5.2,8.4116,6.5263
2016,1,5,17,30,-2.8000000000000003,77,896,456,8,-5.5,183,104,0,227,81.54,64.94,0.8,1003,0.6000000000000001,180,5.5,12.1132,9.4291
2016,1,5,18,30,-1.6,74,903,465,4,-4.1000000000000005,189,150,0,254,83,64.37,0.8,1001,0.7000000000000001,182,5.5,13.6104,10.5993
2016,1,5,19,30,-0.9,69,883,418,1,-3.3000000000000003,69,883,0,418,83.58,66.74,0.8,1001,0.7000000000000001,182,5.1000000000000005,21.9993,17.0971
2016,1,5,20,30,-0.9,60,830,319,0,-2.9000000000000004,60,830,0,319,86.41,71.76,0.8,1000,0.6000000000000001,179,4.5,16.0703,12.4152
2016,1,5,21,30,-1.9000000000000001,44,695,179,0,-2.8000000000000003,44,695,0,179,93.69,78.87,0.8,1000,0.6000000000000001,174,3.5,8.5390,6.5168
2016,1,5,22,30,-3.7,18,337,33,0,-4,18,337,0,33,97.75,87.41,0.8,1000,0.6000000000000001,169,2.9000000000000004,0.0000,0.0000
2016,1,5,23,30,-4.6000000000000005,0,0,0,1,-5.7,0,0,0,0,91.78,97.52,0.8,1000,0.6000000000000001,168,3,0.0000,0.0000
2016,1,6,0,30,-4.6000000000000005,0,0,0,4,-5.9,0,0,0,0,90.95,108.10000000000001,0.77,1000,0.5,169,3.5,0.0000,0.0000
2016,1,6,1,30,-4.3,0,0,0,8,-5.5,0,0,0,0,91.04,119.12,0.77,999,0.5,170,3.7,0.0000,0.0000
2016,1,6,2,30,-4.2,0,0,0,8,-5.4,0,0,0,0,91.28,130.31,0.77,999,0.5,171,3.7,0.0000,0.0000
2016,1,6,3,30,-4.2,0,0,0,8,-5.5,0,0,0,0,90.88,141.31,0.77,999,0.5,172,3.8000000000000003,0.0000,0.0000
2016,1,6,4,30,-4.3,0,0,0,8,-5.5,0,0,0,0,91.14,151.44,0.77,999,0.5,172,3.9000000000000004,0.0000,0.0000
