Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,813957,-,-,-,41.65,-91.54,0,213,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2017,1,7,4,30,-15.8,0,0,0,4,-19.3,0,0,0,0,74.26,151.16,0.16,1004,0.30000000000000004,252,1.5,0.0000,0.0000
2017,1,7,5,30,-16,0,0,0,1,-19.400000000000002,0,0,0,0,74.87,158.74,0.16,1005,0.30000000000000004,252,1.6,0.0000,0.0000
2017,1,7,6,30,-15.9,0,0,0,1,-19.200000000000003,0,0,0,0,76.02,160.34,0.16,1005,0.4,253,1.7000000000000002,0.0000,0.0000
2017,1,7,7,30,-15.600000000000001,0,0,0,4,-18.7,0,0,0,0,76.9,154.76,0.16,1005,0.4,254,1.8,0.0000,0.0000
2017,1,7,8,30,-15.4,0,0,0,4,-18.3,0,0,0,0,78.38,145.38,0.16,1005,0.4,253,1.8,0.0000,0.0000
2017,1,7,9,30,-15.200000000000001,0,0,0,4,-17.900000000000002,0,0,0,0,79.62,134.62,0.16,1006,0.30000000000000004,254,1.6,0.0000,0.0000
2017,1,7,10,30,-15.100000000000001,0,0,0,4,-17.7,0,0,0,0,80.74,123.46000000000001,0.16,1006,0.30000000000000004,259,1.4000000000000001,0.0000,0.0000
2017,1,7,11,30,-15.200000000000001,0,0,0,4,-17.5,0,0,0,0,82.83,112.32000000000001,0.16,1006,0.30000000000000004,271,1.3,0.0000,0.0000
2017,1,7,12,30,-15.5,0,0,0,4,-17.3,0,0,0,0,86.24,101.52,0.16,1007,0.30000000000000004,281,1.1,0.0000,0.0000
2017,1,7,13,30,-14.8,0,0,0,4,-17.1,0,0,0,0,82.62,91.32000000000001,0.16,1007,0.30000000000000004,285,1.4000000000000001,0.0000,0.0000
2017,1,7,14,30,-12.600000000000001,33,634,121,1,-16.5,33,634,0,121,72.36,81.95,0.16,1008,0.30000000000000004,289,2.1,0.0000,0.0000
2017,1,7,15,30,-10.100000000000001,47,822,272,1,-15.9,47,822,0,272,62.45,74.12,0.16,1009,0.30000000000000004,303,2.8000000000000003,13.4059,10.3183
2017,1,7,16,30,-8.1,54,921,396,1,-15.4,54,921,0,396,55.64,68.16,0.16,1009,0.2,315,3.5,20.6000,15.9866
