Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,813957,-,-,-,41.65,-91.54,0,213,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2013,1,1,0,30,-9,0,0,0,7,-12.600000000000001,0,0,0,0,75.23,108.71000000000001,0.8,996,0.7000000000000001,346,2.4000000000000004,0.0000,0.0000
2013,1,1,1,30,-9.3,0,0,0,7,-12.9,0,0,0,0,74.79,119.74000000000001,0.8,996,0.7000000000000001,353,2.5,0.0000,0.0000
2013,1,1,2,30,-9.700000000000001,0,0,0,7,-13.3,0,0,0,0,75.08,130.92000000000002,0.8,996,0.6000000000000001,179,2.7,0.0000,0.0000
2013,1,1,3,30,-10.100000000000001,0,0,0,7,-13.8,0,0,0,0,74.54,141.92000000000002,0.8,996,0.6000000000000001,3,2.9000000000000004,0.0000,0.0000
2013,1,1,4,30,-10.9,0,0,0,7,-14.4,0,0,0,0,75.22,152.05,0.8,997,0.5,4,3,0.0000,0.0000
2013,1,1,5,30,-12.3,0,0,0,7,-15.5,0,0,0,0,76.98,159.57,0.8,997,0.5,3,2.9000000000000004,0.0000,0.0000
2013,1,1,6,30,-14.200000000000001,0,0,0,1,-17.1,0,0,0,0,78.9,160.86,0.8,997,0.5,180,2.7,0.0000,0.0000
2013,1,1,7,30,-16,0,0,0,0,-18.7,0,0,0,0,79.64,154.91,0.8,998,0.4,358,2.7,0.0000,0.0000
2013,1,1,8,30,-17.400000000000002,0,0,0,0,-19.900000000000002,0,0,0,0,80.5,145.34,0.8,998,0.4,355,2.7,0.0000,0.0000
2013,1,1,9,30,-18.400000000000002,0,0,0,0,-20.8,0,0,0,0,81.33,134.51,0.8,998,0.4,353,2.8000000000000003,0.0000,0.0000
2013,1,1,10,30,-19.200000000000003,0,0,0,0,-21.5,0,0,0,0,81.7,123.34,0.8,998,0.4,354,2.8000000000000003,0.0000,0.0000
2013,1,1,11,30,-19.900000000000002,0,0,0,0,-22.200000000000003,0,0,0,0,81.71000000000001,112.22,0.8,998,0.30000000000000004,356,2.9000000000000004,0.0000,0.0000
2013,1,1,12,30,-20.400000000000002,0,0,0,0,-22.900000000000002,0,0,0,0,80.67,101.47,0.8,998,0.30000000000000004,358,2.8000000000000003,0.0000,0.0000
2013,1,1,13,30,-20.1,0,0,0,0,-23.400000000000002,0,0,0,0,75.01,91.35000000000001,0.8,999,0.30000000000000004,359,2.7,0.0000,0.0000
2013,1,1,14,30,-17.7,35,642,124,0,-22.700000000000003,35,642,0,124,64.74,82.07000000000001,0.8,999,0.30000000000000004,181,2.6,0.0000,0.0000
2013,1,1,15,30,-14.4,52,828,275,0,-19.8,52,828,0,275,63.57,74.38,0.8,1000,0.30000000000000004,4,2.5,13.5218,10.4029
2013,1,1,16,30,-11.700000000000001,61,910,394,0,-17.5,61,910,0,394,62.11,68.57000000000001,0.8,1000,0.30000000000000004,9,2.2,20.4247,15.8435
2013,1,1,17,30,-9.9,65,946,462,0,-16,65,946,0,462,61.01,65.21000000000001,0.8,999,0.30000000000000004,181,1.9000000000000001,24.6040,19.1477
2013,1,1,18,30,-8.9,65,952,471,0,-15.200000000000001,65,952,0,471,60.44,64.72,0.8,998,0.30000000000000004,342,1.8,25.1742,19.5994
2013,1,1,19,30,-8.5,61,917,417,0,-14.700000000000001,61,917,0,417,60.71,67.15,0.8,998,0.4,324,1.9000000000000001,21.8744,16.9933
2013,1,1,20,30,-8.700000000000001,53,855,315,0,-14.5,53,855,0,315,62.7,72.2,0.8,997,0.4,309,1.9000000000000001,15.8040,12.2016
2013,1,1,21,30,-10.3,40,716,172,0,-14,40,716,0,172,74.23,79.34,0.8,997,0.4,300,1.9000000000000001,8.1987,6.2529
2013,1,1,22,30,-12.5,15,354,28,0,-16.7,15,354,0,28,70.73,87.85000000000001,0.8,997,0.4,297,2.1,0.0000,0.0000
2013,1,1,23,30,-13.3,0,0,0,0,-18.2,0,0,0,0,66.4,98,0.8,998,0.4,296,2.1,0.0000,0.0000
2013,1,2,0,30,-13.600000000000001,0,0,0,0,-18.1,0,0,0,0,68.62,108.58,0.8,998,0.5,286,1.9000000000000001,0.0000,0.0000
2013,1,2,1,30,-13.8,0,0,0,0,-17.8,0,0,0,0,71.78,119.60000000000001,0.8,997,0.5,277,1.7000000000000002,0.0000,0.0000
2013,1,2,2,30,-14.100000000000001,0,0,0,0,-17.6,0,0,0,0,74.75,130.78,0.8,997,0.5,264,1.7000000000000002,0.0000,0.0000
2013,1,2,3,30,-14.4,0,0,0,0,-17.400000000000002,0,0,0,0,77.81,141.78,0.8,997,0.5,246,1.7000000000000002,0.0000,0.0000
2013,1,2,4,30,-14.8,0,0,0,1,-17.3,0,0,0,0,80.96000000000001,151.92000000000002,0.8,997,0.5,228,1.8,0.0000,0.0000
2013,1,2,5,30,-15.5,0,0,0,0,-17.6,0,0,0,0,84.22,159.45000000000002,0.8,996,0.5,215,2.1,0.0000,0.0000
2013,1,2,6,30,-16.1,0,0,0,0,-17.900000000000002,0,0,0,0,85.8,160.79,0.8,996,0.5,208,2.4000000000000004,0.0000,0.0000
2013,1,2,7,30,-16.400000000000002,0,0,0,0,-18.3,0,0,0,0,85.44,154.9,0.8,996,0.5,204,2.5,0.0000,0.0000
2013,1,2,8,30,-16.3,0,0,0,0,-18.2,0,0,0,0,85.5,145.36,0.8,996,0.5,202,2.6,0.0000,0.0000
2013,1,2,9,30,-16.2,0,0,0,0,-17.900000000000002,0,0,0,0,86.62,134.55,0.8,995,0.5,199,2.5,0.0000,0.0000
2013,1,2,10,30,-16.1,0,0,0,0,-17.8,0,0,0,0,86.99,123.37,0.8,995,0.5,195,2.6,0.0000,0.0000
2013,1,2,11,30,-16,0,0,0,0,-17.7,0,0,0,0,86.91,112.26,0.8,994,0.5,190,2.7,0.0000,0.0000
2013,1,2,12,30,-15.8,0,0,0,0,-17.5,0,0,0,0,86.87,101.49000000000001,0.8,994,0.5,186,2.7,0.0000,0.0000
2013,1,2,13,30,-14.8,0,0,0,1,-17.3,0,0,0,0,81.24,91.36,0.8,994,0.5,184,2.9000000000000004,0.0000,0.0000
2013,1,2,14,30,-11.9,38,570,117,0,-16,38,570,0,117,71.65,82.07000000000001,0.8,994,0.6000000000000001,185,3.4000000000000004,0.0000,0.0000
2013,1,2,15,30,-8.4,59,765,265,0,-12.700000000000001,59,765,0,265,71.08,74.36,0.8,994,0.6000000000000001,195,4.2,13.0325,10.0268
2013,1,2,16,30,-5.9,71,853,383,0,-10.100000000000001,71,853,0,383,71.92,68.52,0.8,994,0.6000000000000001,206,4.6000000000000005,19.8629,15.4086
2013,1,2,17,30,-4,76,891,451,0,-8,76,891,0,451,73.95,65.14,0.8,993,0.6000000000000001,214,4.7,24.0307,18.7026
2013,1,2,18,30,-2.6,80,888,461,0,-6.300000000000001,80,888,0,461,75.51,64.62,0.8,992,0.6000000000000001,221,4.9,24.6577,19.1988
2013,1,2,19,30,-1.9000000000000001,77,857,412,0,-5.300000000000001,77,857,0,412,77.71000000000001,67.03,0.8,992,0.6000000000000001,228,4.800000000000001,21.6331,16.8078
2013,1,2,20,30,-1.9000000000000001,68,782,309,0,-4.7,68,782,0,309,81.39,72.07000000000001,0.8,992,0.6000000000000001,233,4.1000000000000005,15.5217,11.9860
2013,1,2,21,30,-3.4000000000000004,49,626,166,0,-4.6000000000000005,49,626,0,166,91.47,79.2,0.8,992,0.7000000000000001,234,2.7,7.9139,6.0368
2013,1,2,22,30,-5.7,17,238,27,1,-6.300000000000001,17,238,0,27,95.69,87.73,0.8,993,0.7000000000000001,233,1.9000000000000001,0.0000,0.0000
2013,1,2,23,30,-6.7,0,0,0,4,-7.9,0,0,0,0,91.04,97.86,0.8,993,0.7000000000000001,232,1.9000000000000001,0.0000,0.0000
2013,1,3,0,30,-7.300000000000001,0,0,0,4,-8.3,0,0,0,0,92.55,108.43,0.8,993,0.8,233,2.2,0.0000,0.0000
2013,1,3,1,30,-7.1000000000000005,0,0,0,4,-8.3,0,0,0,0,91.43,119.46000000000001,0.8,993,0.8,238,2.5,0.0000,0.0000
2013,1,3,2,30,-6.7,0,0,0,8,-7.9,0,0,0,0,91.14,130.64000000000001,0.8,994,0.8,247,2.5,0.0000,0.0000
2013,1,3,3,30,-6.300000000000001,0,0,0,7,-7.6000000000000005,0,0,0,0,90.46000000000001,141.64000000000001,0.8,994,0.8,254,2.5,0.0000,0.0000
2013,1,3,4,30,-6.1000000000000005,0,0,0,7,-7.5,0,0,0,0,90.10000000000001,151.77,0.8,994,0.8,260,2.7,0.0000,0.0000
2013,1,3,5,30,-5.800000000000001,0,0,0,7,-7.300000000000001,0,0,0,0,89.4,159.32,0.8,994,0.8,268,3,0.0000,0.0000
2013,1,3,6,30,-5.800000000000001,0,0,0,7,-7,0,0,0,0,91.10000000000001,160.72,0.8,995,0.8,278,3.2,0.0000,0.0000
2013,1,3,7,30,-6.1000000000000005,0,0,0,4,-7.2,0,0,0,0,92.26,154.89000000000001,0.8,995,0.7000000000000001,286,3.2,0.0000,0.0000
